年度,地區別,蔬菜類別,種植面積,收穫面積,每公頃平均產量,產量
2017,連江縣,花椰菜,0,0,0,0
2017,新北市,金針菜,7.82,7.82,681.9693095,5.333
2017,台北市,金針菜,0.78,0.78,719.2307692,0.561
2017,桃園市,金針菜,0.46,0.46,432.6086957,0.199
2017,台中市,金針菜,0.09,0.09,766.6666667,0.069
2017,台南市,金針菜,0,0,0,0
2017,高雄市,金針菜,5.54,5.54,647.2924188,3.586
2017,宜蘭縣,金針菜,0.08,0.08,525,0.042
2017,新竹縣,金針菜,0.96,0.96,866.6666667,0.832
2017,苗栗縣,金針菜,5.78,5.78,910.7266436,5.264
2017,彰化縣,金針菜,0.22,0.22,636.3636364,0.14
2017,南投縣,金針菜,24.18,24.18,798.2216708,19.301
2017,雲林縣,金針菜,1.89,1.89,821.1640212,1.552
2017,嘉義縣,金針菜,4.52,4.52,618.1415929,2.794
2017,屏東縣,金針菜,0,0,0,0
2017,台東縣,金針菜,67.64,57.64,977.4982651,56.343
2017,花蓮縣,金針菜,519.55,458.54,671.0581411,307.707
2017,澎湖縣,金針菜,0,0,0,0
2017,基隆市,金針菜,0.23,0.23,800,0.184
2017,新竹市,金針菜,0.01,0.01,700,0.007
2017,嘉義市,金針菜,0.5,0.5,1000,0.5
2017,金門縣,金針菜,0,0,0,0
2017,連江縣,金針菜,0,0,0,0
2017,新北市,越瓜,0,0,0,0
2017,台北市,越瓜,0,0,0,0
2017,桃園市,越瓜,0.93,0.93,12500,11.625
2017,台中市,越瓜,5.53,5.53,12823.14647,70.912
2017,台南市,越瓜,0.38,0.38,11842.10526,4.5
2017,高雄市,越瓜,7.04,7.04,24218.75,170.5
2017,宜蘭縣,越瓜,2.4,2.4,14300,34.32
2017,新竹縣,越瓜,0.55,0.55,14000,7.7
2017,苗栗縣,越瓜,4.82,4.82,19481.3278,93.9
2017,彰化縣,越瓜,30.63,30.63,19009.33725,582.256
2017,南投縣,越瓜,1,1,14400,14.4
2017,雲林縣,越瓜,50.66,50.66,17453.90841,884.215
2017,嘉義縣,越瓜,55.69,55.69,16974.2144,945.294
2017,屏東縣,越瓜,9.55,9.55,17802.09424,170.01
2017,台東縣,越瓜,0,0,0,0
2017,花蓮縣,越瓜,1.13,1.13,13946.90265,15.76
2017,澎湖縣,越瓜,7.66,7.66,6977.023499,53.444
2017,基隆市,越瓜,0,0,0,0
2017,新竹市,越瓜,1.6,1.6,15000,24
2017,嘉義市,越瓜,0,0,0,0
2017,金門縣,越瓜,0,0,0,0
2017,連江縣,越瓜,0,0,0,0
2017,新北市,胡瓜,31.53,31.53,14659.97463,462.229
2017,台北市,胡瓜,0.17,0.17,7270.588235,1.236
2017,桃園市,胡瓜,7.18,7.18,16767.40947,120.39
2017,台中市,胡瓜,20.34,20.34,19002.16323,386.504
2017,台南市,胡瓜,64.6,64.6,25519.56656,1648.564
2017,高雄市,胡瓜,308.66,308.66,27021.78773,8340.545
2017,宜蘭縣,胡瓜,14.32,14.32,15674.51117,224.459
2017,新竹縣,胡瓜,9.55,9.55,12389.5288,118.32
2017,苗栗縣,胡瓜,85.67,85.67,21663.34773,1855.899
2017,彰化縣,胡瓜,211.55,211.15,25511.139,5386.677
2017,南投縣,胡瓜,127.49,127.49,20914.58154,2666.4
2017,雲林縣,胡瓜,248.68,248.68,24027.75454,5975.222
2017,嘉義縣,胡瓜,104.19,104.19,21166.26356,2205.313
2017,屏東縣,胡瓜,742.74,742.68,28366.34755,21067.119
2017,台東縣,胡瓜,9.21,9.21,17012.81216,156.688
2017,花蓮縣,胡瓜,36.91,36.91,16019.23598,591.27
2017,澎湖縣,胡瓜,3.72,3.72,7490.053763,27.863
2017,基隆市,胡瓜,0.97,0.97,9528.865979,9.243
2017,新竹市,胡瓜,1.4,1.4,10000,14
2017,嘉義市,胡瓜,0.3,0.3,14000,4.2
2017,金門縣,胡瓜,0.12,0.12,17616.66667,2.114
2017,連江縣,胡瓜,0,0,0,0
2017,新北市,冬瓜,62.45,62.45,17350.69656,1083.551
2017,台北市,冬瓜,5.38,5.38,15231.22677,81.944
2017,桃園市,冬瓜,20.8,20.8,12209.61538,253.96
2017,台中市,冬瓜,66.23,66.23,22025.71342,1458.763
2017,台南市,冬瓜,7.34,7.34,19634.19619,144.115
2017,高雄市,冬瓜,76.35,76.35,32002.96005,2443.426
2017,宜蘭縣,冬瓜,26.86,26.86,25132.76247,675.066
2017,新竹縣,冬瓜,20.97,20.97,12564.13925,263.47
2017,苗栗縣,冬瓜,80.81,80.81,23103.11843,1866.963
2017,彰化縣,冬瓜,207.07,203.27,30155.59109,6129.727
2017,南投縣,冬瓜,1.4,1.4,17457.14286,24.44
2017,雲林縣,冬瓜,40.17,40.17,20039.63157,804.992
2017,嘉義縣,冬瓜,56.92,56.92,22407.37878,1275.428
2017,屏東縣,冬瓜,134.95,134.95,21905.72064,2956.177
2017,台東縣,冬瓜,103.3,103.3,21244.70474,2194.578
2017,花蓮縣,冬瓜,201.39,201.39,20862.20766,4201.44
2017,澎湖縣,冬瓜,1.29,1.29,11475.1938,14.803
2017,基隆市,冬瓜,0.12,0.12,9975,1.197
2017,新竹市,冬瓜,2.06,2.06,13924.27184,28.684
2017,嘉義市,冬瓜,0,0,0,0
2017,金門縣,冬瓜,0.07,0.07,22100,1.547
2017,連江縣,冬瓜,0,0,0,0
2017,新北市,苦瓜,17.15,17.15,12620.17493,216.436
2017,台北市,苦瓜,0.21,0.21,9338.095238,1.961
2017,桃園市,苦瓜,0.88,0.88,11625,10.23
2017,台中市,苦瓜,144.31,144.31,16437.30164,2372.067
2017,台南市,苦瓜,34.01,34.01,20667.53896,702.903
2017,高雄市,苦瓜,138.54,138.54,26494.05226,3670.486
2017,宜蘭縣,苦瓜,4.45,4.45,15223.14607,67.743
2017,新竹縣,苦瓜,12.15,12.15,11616.46091,141.14
2017,苗栗縣,苦瓜,48.57,48.57,18040.97179,876.25
2017,彰化縣,苦瓜,194.45,194.45,23478.92003,4565.476
2017,南投縣,苦瓜,99.32,99.32,14982.98429,1488.11
2017,雲林縣,苦瓜,24.97,24.97,15872.48698,396.336
2017,嘉義縣,苦瓜,104.08,104.08,18707.49424,1947.076
2017,屏東縣,苦瓜,556.48,556.48,18983.63463,10564.013
2017,台東縣,苦瓜,18.01,18.01,26285.6191,473.404
2017,花蓮縣,苦瓜,27.51,27.51,11899.67285,327.36
2017,澎湖縣,苦瓜,1.46,1.46,6700,9.782
2017,基隆市,苦瓜,0.46,0.46,9665.217391,4.446
2017,新竹市,苦瓜,0.2,0.2,5000,1
2017,嘉義市,苦瓜,2.34,2.34,18000,42.12
2017,金門縣,苦瓜,0.02,0.02,21750,0.435
2017,連江縣,苦瓜,0,0,0,0
2017,新北市,茄子,27.83,27.83,11927.88358,331.953
2017,台北市,茄子,7,7,9601,67.207
2017,桃園市,茄子,1.6,1.6,11887.5,19.02
2017,台中市,茄子,5.9,5.9,12089.83051,71.33
2017,台南市,茄子,21.75,21.75,25269.37931,549.609
2017,高雄市,茄子,92.75,92.54,26372.16339,2440.48
2017,宜蘭縣,茄子,3.4,3.4,12816.47059,43.576
2017,新竹縣,茄子,8.06,8.06,10874.68983,87.65
2017,苗栗縣,茄子,5.96,5.96,10913.75839,65.046
2017,彰化縣,茄子,196.9,196,24577.87245,4817.263
2017,南投縣,茄子,157.76,157.76,14435.15467,2277.29
2017,雲林縣,茄子,127.73,127.73,20850.44234,2663.227
2017,嘉義縣,茄子,11.82,11.82,20662.60575,244.232
2017,屏東縣,茄子,629.78,629.55,28451.94345,17911.921
2017,台東縣,茄子,4.94,4.94,14333.60324,70.808
2017,花蓮縣,茄子,22.95,22.95,14867.97386,341.22
2017,澎湖縣,茄子,0,0,0,0
2017,基隆市,茄子,0.64,0.64,9740.625,6.234
2017,新竹市,茄子,0.61,0.61,9991.803279,6.095
2017,嘉義市,茄子,0,0,0,0
2017,金門縣,茄子,0.02,0.02,17200,0.344
2017,連江縣,茄子,0,0,0,0
2017,新北市,菜豆,36.47,36.47,9642.555525,351.664
2017,台北市,菜豆,4.49,4.49,8561.915367,38.443
2017,桃園市,菜豆,1.21,1.21,14664.46281,17.744
2017,台中市,菜豆,7.08,7.08,10683.05085,75.636
2017,台南市,菜豆,7.83,7.83,14771.39208,115.66
2017,高雄市,菜豆,236.27,235.97,14035.08497,3311.859
2017,宜蘭縣,菜豆,7.91,7.91,13115.17067,103.741
2017,新竹縣,菜豆,7.75,7.75,11744.51613,91.02
2017,苗栗縣,菜豆,11.35,11.35,9568.634361,108.604
2017,彰化縣,菜豆,81.9,81.9,13990.96459,1145.86
2017,南投縣,菜豆,3.85,3.85,11116.88312,42.8
2017,雲林縣,菜豆,91.32,91.32,11738.37057,1071.948
2017,嘉義縣,菜豆,26.29,26.29,10731.45683,282.13
2017,屏東縣,菜豆,340.82,340.82,10669.27117,3636.301
2017,台東縣,菜豆,5.91,5.91,7201.015228,42.558
2017,花蓮縣,菜豆,11.6,11.6,9892.758621,114.756
2017,澎湖縣,菜豆,16.49,16.49,7395.997574,121.96
2017,基隆市,菜豆,0.19,0.19,9815.789474,1.865
2017,新竹市,菜豆,1,1,10000,10
2017,嘉義市,菜豆,0.5,0.5,15000,7.5
2017,金門縣,菜豆,0,0,0,0
2017,連江縣,菜豆,0,0,0,0
2017,新北市,豌豆,2.36,2.36,9098.728814,21.473
2017,台北市,豌豆,1.59,1.59,9137.735849,14.529
2017,桃園市,豌豆,0.4,0.4,9750,3.9
2017,台中市,豌豆,8.35,8.35,11698.8024,97.685
2017,台南市,豌豆,2.6,2.6,7198.076923,18.715
2017,高雄市,豌豆,2.64,2.64,8310.606061,21.94
2017,宜蘭縣,豌豆,0.35,0.35,7828.571429,2.74
2017,新竹縣,豌豆,1.11,1.11,7351.351351,8.16
2017,苗栗縣,豌豆,3.23,3.23,9470.278638,30.589
2017,彰化縣,豌豆,394.57,394.57,8914.882023,3517.545
2017,南投縣,豌豆,11.1,11.1,10909.90991,121.1
2017,雲林縣,豌豆,17.78,17.78,7872.778403,139.978
2017,嘉義縣,豌豆,9.6,9.6,8163.541667,78.37
2017,屏東縣,豌豆,0.15,0.15,7200,1.08
2017,台東縣,豌豆,0.79,0.79,8253.164557,6.52
2017,花蓮縣,豌豆,1.33,1.33,9000,11.97
2017,澎湖縣,豌豆,0,0,0,0
2017,基隆市,豌豆,0,0,0,0
2017,新竹市,豌豆,0,0,0,0
2017,嘉義市,豌豆,0,0,0,0
2017,金門縣,豌豆,0,0,0,0
2017,連江縣,豌豆,0,0,0,0
2017,新北市,毛豆,0.01,0.01,7000,0.07
2017,台北市,毛豆,0,0,0,0
2017,桃園市,毛豆,0,0,0,0
2017,台中市,毛豆,4.19,4.19,6708.114558,28.107
2017,台南市,毛豆,162.25,162.25,7569.257319,1228.112
2017,高雄市,毛豆,1519,1518.93,12037.46519,18284.067
2017,宜蘭縣,毛豆,0.68,0.68,7264.705882,4.94
2017,新竹縣,毛豆,2.5,2.5,6000,15
2017,苗栗縣,毛豆,0,0,0,0
2017,彰化縣,毛豆,208.97,208.97,9925.826674,2074.2
2017,南投縣,毛豆,0,0,0,0
2017,雲林縣,毛豆,1452.28,1452.28,8047.545239,11687.289
2017,嘉義縣,毛豆,1089.88,1089.88,10012.11601,10912.005
2017,屏東縣,毛豆,4598.37,4598.37,7455.136277,34281.475
2017,台東縣,毛豆,3.45,3.45,8463.768116,29.2
2017,花蓮縣,毛豆,3.65,3.65,7000,25.55
2017,澎湖縣,毛豆,0,0,0,0
2017,基隆市,毛豆,0,0,0,0
2017,新竹市,毛豆,0,0,0,0
2017,嘉義市,毛豆,0,0,0,0
2017,金門縣,毛豆,0,0,0,0
2017,連江縣,毛豆,0,0,0,0
2017,新北市,番茄,1.51,1.51,11611.25828,17.533
2017,台北市,番茄,21.15,21.15,17242.50591,364.679
2017,桃園市,番茄,15.07,15.07,17957.53152,270.62
2017,台中市,番茄,117.4,117.4,21014.25894,2467.074
2017,台南市,番茄,738.58,738.48,28500.50374,21047.052
2017,高雄市,番茄,568.01,567.86,26540.14722,15071.088
2017,宜蘭縣,番茄,83.29,83,23393.91566,1941.695
2017,新竹縣,番茄,64.63,64.63,21025.18954,1358.858
2017,苗栗縣,番茄,198.68,198.68,22923.99839,4554.54
2017,彰化縣,番茄,343.21,343.21,26284.779,9021.199
2017,南投縣,番茄,492.25,492.25,24333.2128,11978.024
2017,雲林縣,番茄,578.48,578.48,25673.24367,14851.458
2017,嘉義縣,番茄,984.48,984.48,22035.26125,21693.274
2017,屏東縣,番茄,90.05,89.75,25813.45961,2316.758
2017,台東縣,番茄,130.56,125.9,25794.04289,3247.47
2017,花蓮縣,番茄,39.97,39.97,16809.05679,671.858
2017,澎湖縣,番茄,10.48,10.46,10488.33652,109.708
2017,基隆市,番茄,0.03,0.03,9200,0.276
2017,新竹市,番茄,0.3,0.3,10000,3
2017,嘉義市,番茄,7.45,7.45,18050.33557,134.475
2017,金門縣,番茄,0.19,0.19,22000,4.18
2017,連江縣,番茄,0,0,0,0
2017,新北市,番椒,2.84,2.84,8669.366197,24.621
2017,台北市,番椒,8.93,8.93,9837.178052,87.846
2017,桃園市,番椒,5.7,5.7,7710.175439,43.948
2017,台中市,番椒,127.03,127.03,10311.66654,1309.891
2017,台南市,番椒,158.4,158.4,9639.558081,1526.906
2017,高雄市,番椒,189.47,189.47,9653.607431,1829.069
2017,宜蘭縣,番椒,8.08,8.08,10064.23267,81.319
2017,新竹縣,番椒,41.76,41.76,13366.13985,558.17
2017,苗栗縣,番椒,42.06,42.06,9088.70661,382.271
2017,彰化縣,番椒,84.38,84.18,10390.78166,874.696
2017,南投縣,番椒,483.6,483.6,14578.34988,7050.09
2017,雲林縣,番椒,337.93,337.98,12846.78975,4341.958
2017,嘉義縣,番椒,504.31,504.31,9731.423133,4907.654
2017,屏東縣,番椒,340.49,340.47,10699.52419,3642.867
2017,台東縣,番椒,61.86,61.84,7687.095731,475.37
2017,花蓮縣,番椒,77.2,76.67,8961.575584,687.084
2017,澎湖縣,番椒,2.91,2.91,6352.233677,18.485
2017,基隆市,番椒,0.04,0.04,9875,0.395
2017,新竹市,番椒,0,0,0,0
2017,嘉義市,番椒,2.07,2.07,6067.63285,12.56
2017,金門縣,番椒,0.05,0.05,5120,0.256
2017,連江縣,番椒,0,0,0,0
2017,新北市,洋香瓜,0.02,0.02,18200,0.364
2017,台北市,洋香瓜,0.06,0.06,8750,0.525
2017,桃園市,洋香瓜,38.08,38.08,15035.97689,572.57
2017,台中市,洋香瓜,6.93,6.93,15496.8254,107.393
2017,台南市,洋香瓜,1502.82,1502.77,12944.54374,19452.672
2017,高雄市,洋香瓜,136.72,136.72,12834.78642,1754.772
2017,宜蘭縣,洋香瓜,36.8,36.8,15177.44565,558.53
2017,新竹縣,洋香瓜,25.11,25.11,12154.91836,305.21
2017,苗栗縣,洋香瓜,3.92,3.92,14026.27551,54.983
2017,彰化縣,洋香瓜,62.72,62.72,18907.04719,1185.85
2017,南投縣,洋香瓜,0.3,0.3,19000,5.7
2017,雲林縣,洋香瓜,369.74,369.74,17383.57765,6427.404
2017,嘉義縣,洋香瓜,273.5,273.5,12742.01463,3484.941
2017,屏東縣,洋香瓜,20.63,20.63,13184.24624,271.991
2017,台東縣,洋香瓜,0.3,0.3,7000,2.1
2017,花蓮縣,洋香瓜,3.47,3.47,11690.48991,40.566
2017,澎湖縣,洋香瓜,41.87,41.87,9825.579174,411.397
2017,基隆市,洋香瓜,0,0,0,0
2017,新竹市,洋香瓜,0,0,0,0
2017,嘉義市,洋香瓜,0,0,0,0
2017,金門縣,洋香瓜,0,0,0,0
2017,連江縣,洋香瓜,0,0,0,0
2017,新北市,西瓜,54.27,38.06,8769.653179,333.773
2017,台北市,西瓜,0,0,0,0
2017,桃園市,西瓜,269.56,268.76,10975.01488,2949.645
2017,台中市,西瓜,442.51,442.51,27236.70877,12052.516
2017,台南市,西瓜,1721.33,1719.21,13099.05364,22520.024
2017,高雄市,西瓜,753.72,753.72,16089.39925,12126.902
2017,宜蘭縣,西瓜,733.69,733.69,29885.78282,21926.9
2017,新竹縣,西瓜,66.98,66.98,19371.45417,1297.5
2017,苗栗縣,西瓜,301.91,301.55,19168.71829,5780.327
2017,彰化縣,西瓜,423.67,423.67,23082.04499,9779.17
2017,南投縣,西瓜,12.38,12.38,16003.63489,198.125
2017,雲林縣,西瓜,1452.26,1452.03,20170.73614,29288.514
2017,嘉義縣,西瓜,786.28,786.28,15997.68149,12578.657
2017,屏東縣,西瓜,773.43,773.43,16244.19922,12563.751
2017,台東縣,西瓜,116.3,116.3,19131.30696,2224.971
2017,花蓮縣,西瓜,2481.41,2481.41,26020.79221,64568.254
2017,澎湖縣,西瓜,48.25,48.22,8970.157611,432.541
2017,基隆市,西瓜,0.02,0.02,12000,0.24
2017,新竹市,西瓜,1.92,1.92,15000,28.8
2017,嘉義市,西瓜,0,0,0,0
2017,金門縣,西瓜,0.64,0.64,16704.6875,10.691
2017,連江縣,西瓜,0,0,0,0
2017,新北市,香瓜,2.31,0.52,9471.153846,4.925
2017,台北市,香瓜,0.26,0.26,8076.923077,2.1
2017,桃園市,香瓜,19.87,19.87,11050.93105,219.582
2017,台中市,香瓜,34.44,34.44,15348.51916,528.603
2017,台南市,香瓜,96.78,96.78,12202.07688,1180.917
2017,高雄市,香瓜,518.06,518.06,12793.0703,6627.578
2017,宜蘭縣,香瓜,43.84,43.84,14311.77007,627.428
2017,新竹縣,香瓜,13.84,13.84,10424.85549,144.28
2017,苗栗縣,香瓜,41.5,41.42,9478.150652,392.585
2017,彰化縣,香瓜,149.78,149.78,15618.9745,2339.41
2017,南投縣,香瓜,3.79,3.79,9762.269129,36.999
2017,雲林縣,香瓜,590.2,590.2,15582.4263,9196.748
2017,嘉義縣,香瓜,315.84,315.84,12467.85714,3937.848
2017,屏東縣,香瓜,462.16,462.16,13329.32101,6160.279
2017,台東縣,香瓜,3.72,3.72,9883.064516,36.765
2017,花蓮縣,香瓜,3.05,3.05,9155.737705,27.925
2017,澎湖縣,香瓜,0,0,0,0
2017,基隆市,香瓜,0,0,0,0
2017,新竹市,香瓜,0,0,0,0
2017,嘉義市,香瓜,0.85,0.85,13564.70588,11.53
2017,金門縣,香瓜,0,0,0,0
2017,連江縣,香瓜,0,0,0,0
2017,新北市,草莓,0.53,0.53,3569.811321,1.892
2017,台北市,草莓,4.07,4.07,11684.02948,47.554
2017,桃園市,草莓,2.1,2.1,9657.142857,20.28
2017,台中市,草莓,5.78,5.78,11756.92042,67.955
2017,台南市,草莓,3.23,3.23,13464.39628,43.49
2017,高雄市,草莓,2.95,2.95,10440.67797,30.8
2017,宜蘭縣,草莓,0.5,0.5,7550,3.775
2017,新竹縣,草莓,16.77,16.77,9500.954085,159.331
2017,苗栗縣,草莓,449.25,449.25,18650.4463,8378.713
2017,彰化縣,草莓,0.53,0.53,10000,5.3
2017,南投縣,草莓,6.93,6.93,12129.87013,84.06
2017,雲林縣,草莓,2.33,2.33,6126.609442,14.275
2017,嘉義縣,草莓,1.25,1.25,11686.4,14.608
2017,屏東縣,草莓,0.75,0.75,7020,5.265
2017,台東縣,草莓,1.2,1.2,10916.66667,13.1
2017,花蓮縣,草莓,2.14,2.14,8000,17.12
2017,澎湖縣,草莓,0.02,0.02,5000,0.1
2017,基隆市,草莓,0,0,0,0
2017,新竹市,草莓,0,0,0,0
2017,嘉義市,草莓,0,0,0,0
2017,金門縣,草莓,0,0,0,0
2017,連江縣,草莓,0,0,0,0
2017,新北市,其他果菜類,293.25,293.23,13683.84886,4012.515
2017,台北市,其他果菜類,82.63,82.63,10745.92763,887.936
2017,桃園市,其他果菜類,82.63,82.63,14535.82234,1201.095
2017,台中市,其他果菜類,214.13,214.13,12690.37501,2717.39
2017,台南市,其他果菜類,1912.81,1912.71,16622.37558,31793.784
2017,高雄市,其他果菜類,1182.97,1180.74,15946.57672,18828.761
2017,宜蘭縣,其他果菜類,165.75,165.75,18106.14781,3001.094
2017,新竹縣,其他果菜類,65.14,65.14,11779.15259,767.294
2017,苗栗縣,其他果菜類,284.94,284.94,13667.73356,3894.484
2017,彰化縣,其他果菜類,573.53,571.63,19635.49149,11224.236
2017,南投縣,其他果菜類,1197.37,1197.37,14153.73778,16947.261
2017,雲林縣,其他果菜類,1111.47,1111.55,19768.45576,21973.627
2017,嘉義縣,其他果菜類,1424.07,1424.07,14359.38823,20448.774
2017,屏東縣,其他果菜類,1324.07,1323.63,14084.98599,18643.31
2017,台東縣,其他果菜類,502.02,501.87,17643.14464,8854.565
2017,花蓮縣,其他果菜類,730.64,728.95,14560.01097,10613.52
2017,澎湖縣,其他果菜類,49.09,49.08,8497.840261,417.074
2017,基隆市,其他果菜類,7.17,7.17,9698.88424,69.541
2017,新竹市,其他果菜類,11.48,11.48,12368.11847,141.986
2017,嘉義市,其他果菜類,29.28,29.28,15172.81421,444.26
2017,金門縣,其他果菜類,0.74,0.74,21120.27027,15.629
2017,連江縣,其他果菜類,0,0,0,0
2016,新北市,蘿蔔,93,93,30040,2800
2016,台北市,蘿蔔,58,58,9036,527
2016,桃園市,蘿蔔,19,19,19783,374
2016,台中市,蘿蔔,73,73,28746,2106
2016,台南市,蘿蔔,232,231,43963,10171
2016,高雄市,蘿蔔,383,383,27761,10631
2016,宜蘭縣,蘿蔔,30,30,29547,890
2016,新竹縣,蘿蔔,57,57,17181,981
2016,苗栗縣,蘿蔔,106,106,20218,2147
2016,彰化縣,蘿蔔,353,353,36513,12882
2016,南投縣,蘿蔔,102,102,19086,1941
2016,雲林縣,蘿蔔,826,826,41013,33868
2016,嘉義縣,蘿蔔,182,182,37438,6814
2016,屏東縣,蘿蔔,24,24,17210,419
2016,台東縣,蘿蔔,52,52,19667,1024
2016,花蓮縣,蘿蔔,32,32,15000,475
2016,澎湖縣,蘿蔔,6,6,9637,54
2016,基隆市,蘿蔔,1,1,9951,12
2016,新竹市,蘿蔔,3,3,20219,53
2016,嘉義市,蘿蔔,-,-,-,-
2016,金門縣,蘿蔔,1,1,25603,28
2016,連江縣,蘿蔔,-,-,-,-
2016,新北市,胡蘿蔔,6,6,16921,96
2016,台北市,胡蘿蔔,12,12,11770,141
2016,桃園市,胡蘿蔔,0,0,17000,1
2016,台中市,胡蘿蔔,1,1,23333,32
2016,台南市,胡蘿蔔,602,598,48958,29262
2016,高雄市,胡蘿蔔,26,26,27840,722
2016,宜蘭縣,胡蘿蔔,2,2,16226,34
2016,新竹縣,胡蘿蔔,5,5,12563,66
2016,苗栗縣,胡蘿蔔,1,1,14898,17
2016,彰化縣,胡蘿蔔,668,668,31973,21344
2016,南投縣,胡蘿蔔,2,2,35000,53
2016,雲林縣,胡蘿蔔,1125,1125,41795,47022
2016,嘉義縣,胡蘿蔔,1,1,27912,25
2016,屏東縣,胡蘿蔔,1,1,15020,14
2016,台東縣,胡蘿蔔,0,0,13903,4
2016,花蓮縣,胡蘿蔔,2,2,15648,37
2016,澎湖縣,胡蘿蔔,10,10,10346,101
2016,基隆市,胡蘿蔔,-,-,-,-
2016,新竹市,胡蘿蔔,0,0,20222,7
2016,嘉義市,胡蘿蔔,-,-,-,-
2016,金門縣,胡蘿蔔,0,0,24922,9
2016,連江縣,胡蘿蔔,-,-,-,-
2016,新北市,其他根菜類,1,1,15083,8
2016,台北市,其他根菜類,-,-,-,-
2016,桃園市,其他根菜類,0,0,17702,8
2016,台中市,其他根菜類,0,0,18350,6
2016,台南市,其他根菜類,40,40,15623,628
2016,高雄市,其他根菜類,122,122,18865,2294
2016,宜蘭縣,其他根菜類,0,0,18571,7
2016,新竹縣,其他根菜類,1,1,10000,7
2016,苗栗縣,其他根菜類,-,-,-,-
2016,彰化縣,其他根菜類,8,8,18524,144
2016,南投縣,其他根菜類,0,0,22000,2
2016,雲林縣,其他根菜類,179,179,25856,4637
2016,嘉義縣,其他根菜類,210,210,20187,4244
2016,屏東縣,其他根菜類,135,135,19648,2657
2016,台東縣,其他根菜類,-,-,-,-
2016,花蓮縣,其他根菜類,16,16,10448,169
2016,澎湖縣,其他根菜類,-,-,-,-
2016,基隆市,其他根菜類,-,-,-,-
2016,新竹市,其他根菜類,0,0,12300,1
2016,嘉義市,其他根菜類,-,-,-,-
2016,金門縣,其他根菜類,-,-,-,-
2016,連江縣,其他根菜類,-,-,-,-
2016,新北市,薑,13,13,18235,244
2016,台北市,薑,2,2,8500,18
2016,桃園市,薑,6,6,40588,242
2016,台中市,薑,77,77,18584,1432
2016,台南市,薑,3,3,21977,58
2016,高雄市,薑,33,33,19845,658
2016,宜蘭縣,薑,63,63,27521,1746
2016,新竹縣,薑,36,36,17553,626
2016,苗栗縣,薑,109,109,20435,2232
2016,彰化縣,薑,2,2,17941,27
2016,南投縣,薑,195,195,24558,4789
2016,雲林縣,薑,5,5,24991,136
2016,嘉義縣,薑,22,22,38522,865
2016,屏東縣,薑,10,10,16847,161
2016,台東縣,薑,404,404,23982,9700
2016,花蓮縣,薑,28,28,16621,465
2016,澎湖縣,薑,-,-,-,-
2016,基隆市,薑,-,-,-,-
2016,新竹市,薑,-,-,-,-
2016,嘉義市,薑,1,1,16000,16
2016,金門縣,薑,0,0,21100,0
2016,連江縣,薑,-,-,-,-
2016,新北市,芋,82,82,12516,1029
2016,台北市,芋,3,3,11540,40
2016,桃園市,芋,7,7,13958,96
2016,台中市,芋,833,833,16762,13961
2016,台南市,芋,73,73,20725,1507
2016,高雄市,芋,69,69,13027,894
2016,宜蘭縣,芋,23,23,15827,361
2016,新竹縣,芋,17,17,17491,301
2016,苗栗縣,芋,589,589,16117,9492
2016,彰化縣,芋,23,23,21230,479
2016,南投縣,芋,21,21,12225,253
2016,雲林縣,芋,80,80,19803,1590
2016,嘉義縣,芋,56,56,15908,892
2016,屏東縣,芋,456,456,16198,7378
2016,台東縣,芋,139,139,6854,952
2016,花蓮縣,芋,181,181,16193,2927
2016,澎湖縣,芋,0,0,6168,1
2016,基隆市,芋,0,0,9923,4
2016,新竹市,芋,4,4,12285,50
2016,嘉義市,芋,1,1,14657,15
2016,金門縣,芋,18,18,27061,492
2016,連江縣,芋,-,-,-,-
2016,新北市,馬鈴薯,0,0,20000,1
2016,台北市,馬鈴薯,-,-,-,-
2016,桃園市,馬鈴薯,-,-,-,-
2016,台中市,馬鈴薯,593,593,25019,14844
2016,台南市,馬鈴薯,104,104,20842,2160
2016,高雄市,馬鈴薯,0,0,12000,1
2016,宜蘭縣,馬鈴薯,-,-,-,-
2016,新竹縣,馬鈴薯,-,-,-,-
2016,苗栗縣,馬鈴薯,7,7,17500,117
2016,彰化縣,馬鈴薯,20,20,19533,399
2016,南投縣,馬鈴薯,1,1,15000,8
2016,雲林縣,馬鈴薯,1320,1320,20448,26991
2016,嘉義縣,馬鈴薯,668,668,19961,13336
2016,屏東縣,馬鈴薯,-,-,-,-
2016,台東縣,馬鈴薯,-,-,-,-
2016,花蓮縣,馬鈴薯,2,2,15000,24
2016,澎湖縣,馬鈴薯,-,-,-,-
2016,基隆市,馬鈴薯,-,-,-,-
2016,新竹市,馬鈴薯,-,-,-,-
2016,嘉義市,馬鈴薯,8,8,15500,124
2016,金門縣,馬鈴薯,1,1,17600,19
2016,連江縣,馬鈴薯,-,-,-,-
2016,新北市,蔥,84,84,12227,1026
2016,台北市,蔥,14,14,12626,174
